income	gender	weight
22000	2	240
82000	1	150
-5	1	-5
-4	2	185
-4	2	-2
24000	2	154
-5	1	210
25000	1	145
30000	1	180
38000	1	180
-5	2	-5
25000	2	140
18000	1	140
-5	2	-5
-5	1	-5
-4	2	102
13000	1	129
-5	2	-5
36000	2	145
33000	2	193
40000	2	127
21000	2	206
-2	1	175
85000	1	160
23000	2	125
-4	2	130
29000	2	140
-5	1	-5
6240	2	127
18000	2	145
21000	2	200
46000	2	140
4000	2	190
300	2	140
-4	1	200
-4	2	220
-2	1	138
37000	2	105
50000	2	140
31000	1	190
-4	2	-5
14000	2	212
-4	2	140
20883	1	190
-5	2	-5
-4	2	150
18000	1	210
35000	1	185
82000	1	205
39500	2	150
-5	2	125
-5	2	-5
-4	2	139
32000	1	219
-4	2	130
40000	2	135
-2	2	255
-5	2	155
0	1	225
1100	2	189
-4	1	-1
31000	1	150
-2	1	-5
-1	1	142
52000	1	-5
21700	2	105
-5	1	-5
-4	1	-2
-4	2	106
-4	2	128
-5	2	-5
28000	1	200
33000	1	122
-5	2	136
8000	2	247
0	1	-5
-4	1	217
-5	2	-2
15000	2	-5
30000	2	170
-4	1	173
-4	1	-5
13000	2	138
15000	2	206
30000	2	121
27000	2	238
27000	2	300
-2	1	-2
36000	1	209
-5	2	-5
38000	1	260
35000	2	195
45000	1	245
146002	1	222
-5	1	-5
-4	2	160
-4	1	190
-2	2	172
36000	2	143
7000	1	-5
-4	2	245
34000	1	235
-5	1	170
5500	1	155
26000	1	165
-4	2	265
46000	2	-5
-5	1	-5
-5	2	105
40000	1	180
41000	1	-5
30000	2	-5
300	2	130
-5	2	125
25000	2	125
34000	2	160
25000	1	190
-5	1	190
30000	2	149
-4	2	115
69000	2	135
3345	2	106
-5	1	180
42000	1	200
-4	1	186
-4	2	140
25000	1	145
-4	2	160
32000	2	245
17000	1	156
12000	1	145
-4	2	264
16000	2	127
12000	2	130
-4	2	208
-4	1	175
-4	2	180
-4	1	176
-4	1	160
-2	1	200
60000	1	170
7000	1	165
4600	1	175
60000	1	170
21000	1	275
44000	2	115
-5	2	197
8000	2	120
10000	2	220
1300	1	-5
-4	2	110
-4	1	140
-4	2	108
-4	2	240
31000	2	-2
-4	1	168
15800	2	183
-4	1	268
18000	1	220
-5	2	-5
13000	1	135
-5	1	155
27000	1	145
38000	1	208
1000	1	210
-5	1	-5
22000	2	160
-4	2	-5
-4	2	-5
38000	2	155
-5	1	160
17388	2	130
19000	2	130
21000	2	118
17500	2	145
15000	2	113
-2	1	-5
-2	1	160
400	2	124
-5	1	-5
-5	1	165
-4	1	-5
28000	2	158
-4	2	135
-5	1	-5
-5	1	-5
-4	2	175
-4	2	180
60000	1	215
34000	1	175
10000	2	150
-5	1	170
10000	2	169
-4	1	201
-5	2	178
6000	2	110
-2	2	175
-4	2	123
40000	1	170
36000	1	-5
32000	1	-1
40000	1	-5
20000	2	212
20000	1	246
-4	2	125
-4	1	170
52000	2	169
40000	1	130
6000	1	150
22000	1	137
1000	2	145
-4	1	-5
-1	1	160
-5	1	280
146002	1	230
44000	2	125
-4	2	115
42000	1	127
57000	2	130
33000	2	150
-5	2	90
1500	1	177
-4	1	150
20000	1	240
70000	1	200
15000	2	125
33000	2	137
50000	1	245
92000	1	-5
12000	2	152
-5	1	-5
17000	2	130
16500	2	250
35000	1	140
-5	2	157
-2	1	150
-4	1	320
30000	1	-5
45000	2	175
-4	1	-5
16000	1	150
-5	2	-5
146002	1	195
-5	1	-5
14440	2	245
42000	1	195
-5	2	-5
35000	1	157
16000	2	180
-4	2	135
146002	1	140
22000	2	230
32000	1	212
29000	2	275
4000	2	220
50000	1	188
15000	2	169
25000	1	190
50000	1	135
30000	1	180
17000	1	235
30000	2	250
60000	1	195
-4	2	155
-2	1	-5
-4	2	185
24000	2	125
52000	2	150
-4	1	138
-4	1	170
16000	1	160
-4	2	136
40000	1	250
46000	1	165
58000	2	160
-5	2	-5
25000	2	118
-4	2	152
15000	2	200
12000	2	138
30000	2	150
12000	2	223
24000	1	165
-2	2	140
-2	1	190
26000	2	144
-5	2	170
20000	2	-2
25000	1	170
-2	2	125
35000	1	200
-4	2	175
-4	1	200
-5	1	-5
48000	2	135
80000	2	135
32000	2	250
24000	1	160
34000	2	235
-4	2	145
-4	2	175
-5	2	114
-4	1	185
8000	2	150
24000	1	170
15000	2	110
6000	2	120
-4	2	200
-4	2	162
14000	2	180
8000	2	115
-5	1	-5
30000	2	175
2500	1	180
45000	2	145
20000	1	-5
-4	2	112
25000	2	-5
25000	2	140
42000	2	135
32000	1	145
350	1	-2
-2	2	145
-5	1	-5
-5	1	215
11000	2	-5
55000	1	185
-4	2	200
-5	2	-1
53000	2	150
-2	1	185
-5	1	-5
28000	1	218
12000	2	-1
28000	1	180
33000	1	-5
46300	2	111
10000	2	125
-4	2	134
48000	1	156
48000	2	126
18000	2	165
-4	2	165
30000	1	225
38000	1	-5
-4	1	183
-4	1	165
-2	2	128
39800	2	225
41500	1	155
52000	2	149
-5	2	-5
34000	1	-5
68000	1	173
29000	1	136
29000	1	200
23000	2	120
-5	1	150
-4	1	165
-5	1	223
43000	2	160
-5	1	-5
25000	1	290
63000	1	285
31000	2	190
54000	2	145
28000	2	115
-5	2	-5
65000	1	150
16000	1	230
25000	1	164
-4	2	-2
30000	2	-2
-5	1	-5
5000	2	-5
21800	1	225
49000	1	-5
38000	1	220
30000	2	128
14000	1	-5
-4	2	135
30000	2	120
29000	2	150
35000	2	140
5000	1	155
30000	2	115
-2	1	136
21000	1	145
-5	2	140
57250	1	220
35000	1	160
18000	1	150
-4	2	170
40000	1	-5
25000	2	-5
400	1	200
54000	1	185
35000	2	145
42000	2	133
24000	2	-5
70000	1	180
27000	2	135
146002	1	165
26000	1	155
-5	2	-5
-4	2	140
65000	1	170
-5	2	120
4000	2	195
-5	2	120
22000	2	115
-4	1	155
85000	1	175
-4	1	178
12000	2	155
-2	1	220
25000	2	190
1000	2	143
60000	2	130
10000	2	150
15000	2	150
55000	1	220
33000	1	190
-5	2	-5
-5	1	-5
-2	1	200
24000	2	257
25000	1	170
-4	2	140
1000	2	-5
20000	2	155
23000	1	220
25000	1	-5
17000	2	110
30000	2	-5
-5	1	160
-5	1	145
2500	1	169
-4	2	115
-5	2	-5
24958	2	245
10000	1	125
35000	1	135
13500	2	256
2200	2	150
-4	2	187
38000	1	163
-5	2	-5
50000	1	180
11000	2	130
-5	1	-5
-4	2	135
-4	2	-5
30000	1	175
25000	2	120
19000	1	180
15000	1	210
7500	1	134
67000	2	145
4000	1	145
25000	1	125
-5	2	-5
-4	2	-5
80000	1	200
35000	1	205
50000	1	160
-2	1	140
76363	2	165
25658	2	155
53000	2	130
73000	1	175
21000	1	148
26000	2	145
146002	1	185
-4	2	120
75000	2	150
-5	1	-5
-5	1	150
19600	2	169
11500	1	190
10000	2	145
26000	1	300
-2	1	140
35000	1	175
24000	2	220
-4	2	125
54000	1	194
-5	1	205
-2	2	170
-5	1	156
22000	1	135
75000	1	155
40000	2	150
-5	2	-5
-5	1	-5
-2	2	-5
-4	2	171
18000	2	135
36000	1	220
30000	1	150
25000	1	175
-2	1	180
39600	2	215
146002	1	165
-4	2	220
-5	2	-5
20000	2	160
13000	2	125
85000	1	170
40000	2	145
146002	2	155
31000	2	140
-2	2	130
30000	2	150
92000	1	170
25000	2	180
17000	2	265
-5	2	155
-5	1	250
-5	2	-5
28000	1	180
46500	1	210
32000	1	210
-5	2	-5
-5	1	150
-2	1	165
40000	1	190
-5	2	110
-4	1	200
146002	1	210
-1	1	145
33180	2	165
30000	2	210
40000	1	200
23000	1	210
15000	1	-5
-4	2	200
45000	2	110
-5	2	145
70000	1	-5
146002	1	182
-5	1	-5
-2	1	190
50000	1	210
12000	2	123
-4	2	170
-4	1	-5
25000	1	180
10000	1	175
50000	1	220
-5	2	-5
-4	2	130
146002	1	225
40800	1	150
-5	1	200
-2	2	140
-4	2	240
-4	2	200
33000	2	110
-4	2	160
-5	1	160
-2	2	145
30000	1	160
22000	2	125
36000	2	125
17000	2	135
-2	2	125
83000	1	180
27000	2	110
9000	1	-5
40000	1	170
50000	1	195
11000	1	211
27115	2	250
22466	2	170
-5	1	200
20000	1	175
-2	2	120
51000	1	150
-5	1	-5
65000	1	120
19760	2	208
80000	1	220
15000	1	-5
40000	2	-5
-5	2	120
-5	1	165
-5	1	-5
-5	2	138
-5	1	-5
55000	1	175
60000	1	200
45000	1	-5
-5	2	138
43000	2	120
32000	2	135
-5	1	170
-5	1	150
25000	1	160
-5	1	135
10000	2	200
29000	1	160
-4	2	130
-5	1	-5
-4	2	158
-4	2	-2
10000	2	150
-5	2	115
34000	1	145
-4	1	165
37000	2	110
24000	2	109
-2	2	147
54000	1	145
14000	2	165
90000	1	240
-5	1	235
-5	1	195
50000	1	140
-4	2	118
-5	2	112
69000	2	145
78000	1	170
-5	1	185
4000	2	250
90000	1	190
-4	2	213
45000	2	125
-4	2	138
-4	2	180
40000	2	145
35000	1	170
-4	1	170
30000	1	-5
15000	1	-5
7200	2	115
30000	2	-5
3000	2	140
-5	2	145
68000	1	-5
46000	1	-5
50000	1	135
-2	1	165
50000	2	130
21300	1	300
-4	2	130
27000	2	140
42000	1	142
300	2	153
-2	1	165
82000	2	108
146002	2	125
32000	2	118
-5	2	-5
-5	1	230
20000	2	198
-5	2	135
42000	2	-5
52000	2	151
30000	1	185
-4	2	-5
45000	2	117
-4	1	195
68000	1	111
-5	2	-5
20000	2	140
41900	1	145
-5	1	175
15000	1	-5
14000	1	-5
-5	1	190
-4	1	-5
-5	2	135
5000	2	-5
42000	1	152
-2	1	165
24000	1	135
27000	2	150
5952	2	135
43000	2	145
66000	1	195
-5	2	140
45000	1	240
-5	2	-5
-4	1	190
52000	2	140
42000	2	200
12000	2	130
-5	1	-5
50000	1	145
-5	1	160
-5	1	226
-5	1	230
-5	1	196
18000	2	140
-5	2	150
-5	1	-5
-4	2	128
-4	2	200
45000	1	205
48000	1	150
13000	2	95
146002	1	229
-5	2	-5
2500	2	155
-4	2	125
-4	1	190
27000	1	135
-5	1	232
35000	2	-5
-5	2	-5
-5	2	-5
3600	2	200
10000	1	195
-2	1	-5
2700	1	-5
50000	2	210
-4	2	123
32000	2	115
-5	2	-5
18000	1	-5
4000	2	126
13200	1	120
38000	2	110
8000	1	135
-4	2	170
-4	2	200
5000	2	128
-4	2	150
-4	2	130
5000	1	187
-5	2	-5
-4	1	159
-5	1	150
-5	1	-5
18000	2	115
-4	2	145
-5	1	-5
38742	2	128
-5	1	285
28000	2	180
-4	1	-5
35000	2	120
30000	1	150
35000	1	-2
42000	1	210
-4	1	-5
-4	1	180
20000	1	240
-5	1	-5
-4	1	170
-4	1	-5
20000	2	160
34000	2	150
34000	2	157
700	2	-2
-4	1	220
40000	1	165
48000	1	188
60000	1	170
44000	1	240
47000	2	300
42000	1	167
26000	2	170
22000	2	103
22000	2	125
8000	2	-2
-4	1	245
42000	2	134
55000	2	105
-5	2	-5
-5	1	-5
-5	2	132
25000	2	180
30000	1	185
45000	2	132
-4	2	114
35000	1	165
22000	1	180
-5	1	189
-5	1	160
-5	1	150
32000	2	250
-4	2	130
22000	1	175
43000	2	120
30000	2	175
39000	2	140
9000	2	165
4000	2	190
-4	2	-5
-5	1	-5
-5	1	-5
-5	1	-5
36000	1	145
-4	1	135
-4	2	100
-5	2	-5
21000	1	-5
-4	1	-5
-4	2	139
-5	1	170
-4	2	122
40000	2	125
-5	1	-5
25000	1	175
-5	1	187
26000	2	118
72000	1	210
-5	2	-5
69000	1	160
-5	1	-5
-2	1	140
20000	1	134
-5	2	140
40000	1	180
-5	1	-5
18000	1	238
-4	2	145
51000	1	205
-2	1	155
25000	1	135
50000	1	-5
-4	2	160
-4	2	247
-4	2	218
10000	1	-5
12000	2	125
45700	1	140
585	1	190
50000	1	150
10000	2	-2
3000	1	135
-5	2	-5
57000	1	245
22000	2	130
-4	1	-2
-5	1	175
69000	1	205
40000	1	213
-4	1	-2
37000	2	236
-2	2	150
-1	1	-5
38560	1	265
35000	1	-5
-5	2	-5
-5	2	-5
19500	2	130
29000	2	130
-5	1	145
36000	2	120
-4	1	280
-5	2	-5
10000	1	170
65000	1	140
51000	2	152
-5	2	-5
-5	1	210
-4	1	-5
-5	2	-5
28000	1	140
8000	2	150
17000	1	-2
16000	1	165
34000	2	145
-5	2	118
-4	1	130
-2	1	-5
36000	1	205
-4	2	188
-4	2	-5
-5	2	115
86000	1	230
70000	1	175
-5	1	195
-4	2	177
-4	1	135
1500	1	-2
52000	1	130
60000	1	170
-2	2	145
-5	1	145
-4	2	105
22000	2	115
22000	2	240
7200	2	125
-4	2	155
-4	2	140
19000	2	199
-4	1	165
-4	2	170
22517	2	110
-5	1	-5
42000	1	285
-4	2	150
30000	1	115
3000	1	150
15390	2	100
-5	1	215
39000	2	190
45000	2	115
26000	1	160
30000	1	135
-2	2	-5
146002	1	170
-5	2	-5
22077	1	140
36000	1	155
30000	2	180
-2	2	100
-4	2	100
26400	2	110
-5	1	155
50000	1	185
35000	1	180
35000	2	200
48000	2	145
33000	1	230
40000	1	300
28000	2	261
-4	2	265
10000	1	260
2000	2	150
43000	1	152
9000	1	150
8900	2	210
12000	1	165
28000	2	-2
-5	2	120
9000	2	150
52000	1	260
10000	1	-5
30000	1	145
-4	2	191
42000	1	160
-5	2	180
36000	1	-5
44000	2	220
12000	1	200
11000	2	200
46000	1	250
32000	2	125
-4	2	-5
17000	2	130
24671	2	150
-4	2	190
28000	1	175
-4	2	115
25000	1	220
53000	2	250
-2	1	170
10000	2	-5
10000	2	178
35000	1	250
18000	2	110
21000	2	-2
-4	2	125
-4	2	147
20000	1	160
-4	2	125
-4	1	300
-4	1	200
28000	1	165
10000	2	120
24000	1	225
14000	2	155
-4	2	112
5847	1	-5
1000	2	130
26000	2	155
38000	1	156
36000	1	170
43500	2	-5
-5	2	-5
-5	2	-5
40000	1	200
32300	2	146
-5	1	-1
-4	1	220
18000	1	-5
-1	1	205
8000	1	230
-5	1	205
-5	2	-5
62000	1	145
46000	2	92
-4	2	112
-5	1	-5
50000	1	180
29000	2	270
60000	1	239
25000	2	182
32000	2	139
33000	1	170
41000	1	194
21000	1	275
30000	1	-5
10000	1	150
-1	2	-5
-4	1	-5
15000	2	160
-2	1	155
-5	2	-5
30310	2	136
18500	1	175
42000	1	185
-4	1	-1
-5	1	165
-4	2	140
20000	1	168
26000	1	265
23000	1	-5
-4	1	-5
-4	1	195
26000	2	250
-4	2	135
-4	2	166
-4	2	157
-5	2	-5
-5	2	-5
-4	1	135
7000	1	165
146002	1	200
43000	2	140
27000	2	130
2500	2	272
-5	1	200
1700	2	120
64000	1	280
35000	2	130
-4	2	120
17000	2	115
6000	2	120
34000	1	285
21840	2	275
45000	1	135
-2	2	215
-4	2	53
-4	1	175
-4	2	135
5200	2	140
34000	1	215
-5	2	-5
-4	2	143
25000	1	215
10000	1	155
-4	1	190
33000	2	200
18000	2	175
54000	1	-5
-4	2	130
800	2	187
-4	1	140
-4	2	155
25000	2	137
-4	2	-5
-5	1	130
12000	2	150
1100	2	250
-4	2	134
25000	1	150
35000	1	135
500	1	248
-4	1	175
37000	2	145
30000	2	108
73000	1	180
14000	2	130
-5	1	-5
-5	2	132
12000	2	119
-5	2	-5
15000	2	125
30000	1	140
35000	1	175
25000	1	200
85000	1	160
-5	1	-5
32000	2	-2
25000	2	140
-4	2	245
-5	2	290
25000	2	-1
45000	2	170
33000	1	145
36000	2	285
18000	2	165
-5	2	-1
8400	1	189
25000	2	155
-1	1	190
-5	1	-5
-4	1	220
-2	1	-5
-2	1	190
-5	2	-5
-2	1	220
22000	2	123
-4	2	270
-4	1	185
25000	2	180
-4	1	-5
27000	1	235
-4	1	-5
-2	2	185
-5	2	-5
29000	1	200
25000	1	160
32000	1	180
18000	2	150
-4	1	-5
-4	2	145
-5	1	175
-4	2	-2
-4	2	160
-4	1	180
-4	1	-5
-4	1	-5
-4	2	138
32000	2	120
18000	2	-2
80000	1	200
8000	2	150
19000	1	310
-4	2	180
-5	1	-5
32000	1	135
27000	1	183
-4	1	-5
-2	2	172
-5	1	-5
45000	2	105
-5	1	-5
-5	2	-5
90000	1	-5
-4	1	165
-2	2	120
90000	2	240
-5	1	150
10000	2	140
-5	2	153
28000	1	180
7000	1	150
37000	2	120
40000	2	135
46500	2	110
25000	2	130
30000	2	110
-4	1	240
-2	1	140
-4	2	112
-4	2	120
-2	1	285
-4	1	170
-4	2	180
55000	1	180
-5	1	-5
-4	2	145
-4	1	-5
-4	2	120
-2	1	144
58000	1	-5
-5	1	-5
-4	1	211
31000	1	170
900	2	135
-4	1	-5
-4	2	180
-5	2	120
-5	2	110
-4	2	175
-4	2	225
-4	1	-2
300	1	178
-4	2	155
35000	2	147
-5	1	-5
63800	1	195
-2	1	145
26000	1	195
-4	1	-5
28000	2	195
33000	1	195
-5	2	116
-5	1	173
-2	1	145
71000	2	115
-5	2	-5
50000	1	190
-2	1	195
25000	2	140
-5	2	-1
30000	2	110
62000	2	140
55000	1	220
-5	1	-5
-5	2	130
-4	2	-5
-4	1	155
-4	2	145
-4	1	140
-4	1	145
54000	2	149
40000	2	190
-4	1	210
-4	2	170
29000	2	110
15000	1	-5
-4	2	290
-2	1	185
35000	1	330
-4	1	210
-2	2	110
81000	1	180
41000	2	160
-4	2	160
51000	2	160
40000	2	120
9000	1	-5
-5	2	-5
-4	1	140
-5	2	150
35000	2	165
17000	2	270
-4	2	135
38000	1	263
-4	1	175
35000	2	130
33000	1	165
15000	2	140
-5	1	-5
60000	2	118
-2	2	115
-5	1	200
-4	1	205
-2	1	169
-2	1	245
-4	1	-5
78000	2	132
700	2	-5
-4	2	-5
26180	1	145
40000	1	237
49000	2	166
0	2	190
-2	2	118
-2	1	-5
-4	1	280
40000	1	190
-5	1	-5
10000	2	-5
21000	2	185
400	1	-5
48000	2	194
-4	2	-5
28000	2	-5
47000	2	152
28000	2	140
-4	2	-5
-5	1	-5
-5	1	-5
-5	1	-5
12000	1	225
72000	1	180
65000	1	-5
33500	2	167
-4	2	120
40000	1	111
11000	1	125
19000	2	145
-4	2	167
-2	1	-5
-4	2	115
22000	2	135
-4	1	165
20640	2	127
-5	1	190
40000	2	180
25000	2	100
29000	1	140
-2	2	180
26000	2	128
-4	1	150
-4	1	140
-5	2	91
14000	2	180
35000	1	160
-5	2	-5
45700	1	250
-4	1	150
36000	1	140
-2	2	190
-5	1	150
33000	1	190
-5	2	120
45000	2	160
-4	1	220
47000	2	180
-2	1	130
47000	2	125
-2	1	-5
43000	1	140
8000	2	115
44000	1	175
65000	1	215
-4	2	140
36000	2	117
45000	1	173
45000	2	-5
-4	2	250
42000	2	145
13200	2	160
-2	1	175
-4	2	170
50000	1	242
55000	2	112
30500	2	110
45000	1	155
-2	2	130
20000	1	195
18000	2	140
21000	2	124
-5	2	-5
53000	1	190
18000	1	-5
11000	2	-2
-4	1	255
47000	2	130
57000	1	160
21120	1	-5
-4	1	159
80000	2	160
20000	2	180
51000	2	120
90000	1	185
18000	1	190
-4	1	170
13000	2	130
15000	1	285
75000	1	270
15000	1	-5
-2	2	130
45000	1	185
37000	1	255
17000	2	115
30000	1	150
36000	2	135
-4	1	130
32000	2	300
19000	1	152
40000	2	135
-4	2	98
20000	1	150
15000	1	265
40000	1	175
-5	1	-5
22000	1	178
61000	1	220
56000	1	170
12000	2	150
40000	1	160
30000	1	-5
41000	1	160
-4	2	-2
1000	1	-5
-4	2	232
6000	1	183
-4	1	-5
8000	2	150
-4	2	175
40000	2	110
-5	1	-5
-4	1	140
19000	2	140
-4	2	150
52000	1	195
28000	2	130
22000	2	200
14000	1	175
71000	1	-5
-4	1	160
-4	1	-5
0	1	180
-4	1	-5
50000	1	200
13000	1	143
209	1	140
-5	1	225
-5	1	185
-5	1	185
70000	1	195
46000	2	170
30000	1	240
-4	1	200
-2	1	170
25000	2	100
-4	2	245
35000	2	295
27000	1	180
7000	1	165
-4	1	155
-4	2	173
20000	2	180
-4	2	135
38000	1	-2
-4	1	140
1700	2	200
30000	1	130
-4	2	136
15000	1	195
8000	1	213
-4	1	287
28000	2	180
-4	1	-5
5000	2	200
-4	1	155
4000	1	161
28000	2	136
35000	1	155
-4	2	140
-4	1	145
-4	1	135
32000	1	150
27000	1	-2
26000	2	185
43000	1	155
26000	2	-1
25000	2	195
-5	2	-5
36320	2	250
-4	1	-1
-4	1	140
42000	1	245
-4	1	-2
42960	2	148
-4	2	240
-4	2	170
39000	2	-5
28000	2	-5
-2	2	111
-2	1	188
-1	1	150
-5	1	165
-4	1	150
-4	1	180
45000	1	190
27000	2	223
700	1	185
21000	1	125
-4	1	130
-4	2	230
18000	2	125
-4	2	-1
24000	1	-2
10000	2	150
15000	1	235
-2	1	247
54000	2	125
20000	1	167
-4	1	165
6000	2	160
-4	2	-5
-4	2	-1
30000	2	155
27000	1	-5
-4	1	194
21000	2	125
-5	1	220
35000	1	293
15000	1	235
-4	1	237
-4	1	268
-5	1	5
42000	2	155
20000	2	-2
-5	1	-2
24000	1	185
22000	2	200
20000	1	180
-5	1	-5
72000	1	150
35000	2	150
20000	1	185
20000	1	200
3000	2	85
-5	1	-5
-5	1	-5
24000	1	165
20000	1	145
25000	1	180
20000	2	195
600	1	150
4000	2	-1
38000	1	160
24000	1	140
146002	1	112
-5	1	-1
22000	1	185
-2	2	180
33000	2	230
26500	2	110
32000	2	146
56025	1	165
-2	2	130
15000	2	145
-4	1	170
15000	2	180
-2	2	258
9000	1	142
36000	1	160
4000	1	145
-4	2	170
19000	2	160
-2	2	134
-4	2	250
-2	2	134
48000	1	185
15000	2	135
21000	2	230
34000	1	170
-2	1	-5
-5	2	109
28000	1	-5
23000	2	130
-4	2	140
-4	2	200
57444	1	180
-4	1	190
55000	2	127
17000	1	275
-4	1	-1
-4	1	-2
-2	2	145
-4	2	145
15000	2	-2
41000	1	200
-5	1	175
40000	2	120
1500	1	165
-4	2	170
8000	2	180
12000	2	167
1200	2	132
-4	2	130
-4	2	115
25000	1	185
-5	1	225
-5	2	-5
-5	1	-5
31000	1	160
-4	1	220
40000	1	214
32000	2	130
50000	2	124
77000	1	195
-2	2	197
-5	1	180
32000	1	215
-4	1	185
2500	1	175
10000	1	185
-5	1	200
-2	2	135
-2	1	230
36000	1	180
-2	2	125
15000	1	175
-4	2	-5
52000	1	190
-4	1	170
-5	2	135
42000	2	118
32000	1	150
45000	2	170
-5	1	-5
45000	1	160
-4	2	175
24000	2	190
23000	2	120
26000	2	125
-5	1	165
-2	1	170
1600	1	210
-2	1	150
55000	2	155
-4	1	135
-4	2	165
50000	1	175
23000	2	160
24000	1	160
-4	1	225
-5	1	-5
-4	2	150
-4	1	258
-4	1	290
-5	1	186
43000	1	200
-2	1	170
87000	1	155
-4	2	165
36000	2	150
16000	2	160
48000	2	110
68000	1	170
-2	1	187
1200	1	160
19000	1	160
-5	1	140
-4	1	180
10000	2	150
4500	2	135
-4	2	145
-4	2	105
-5	1	185
25000	2	120
7000	1	160
80000	1	240
-4	1	230
12000	2	197
30000	2	175
3000	1	190
15000	2	165
-5	1	210
-5	2	128
13000	2	156
13200	2	190
-4	2	210
32000	2	185
24000	2	123
40000	1	135
75000	1	179
-4	2	123
-5	1	-5
-4	2	210
-2	1	-5
18720	1	210
-4	2	150
15000	1	200
85000	1	205
45000	1	187
-2	2	210
-2	2	135
67000	1	165
41820	2	180
-4	2	137
15000	2	228
-4	2	140
28000	1	155
25000	1	170
7000	2	175
25000	1	165
-4	2	120
64000	2	125
48000	2	172
-4	1	160
-5	1	175
-5	1	250
-4	2	120
-2	1	160
-4	2	130
-2	2	223
47000	1	163
47000	2	117
30000	2	116
69000	1	165
-4	2	135
45000	2	140
-2	2	155
16000	2	175
30000	1	285
-5	1	245
15840	2	180
5000	1	-5
5000	2	170
-5	1	-5
33000	2	140
18000	1	-5
-2	2	154
32000	2	-1
39000	1	190
-5	1	-5
-4	1	150
47000	1	170
-5	2	120
-5	1	-1
45000	1	180
42000	1	185
25000	2	-5
-5	2	-5
-4	2	260
15000	1	185
34000	2	170
34000	1	190
-2	1	-5
45000	1	155
-1	2	-2
-5	1	210
27000	1	205
-5	1	-5
-5	1	150
0	1	320
56000	1	151
30000	1	155
35000	2	-5
20000	1	220
31000	1	180
4500	2	145
-5	2	360
20000	2	145
15000	2	122
-5	1	-5
-4	2	180
20000	2	90
20000	1	155
-4	2	160
25000	1	175
25000	2	100
28000	1	160
-4	2	-2
-5	2	-5
-5	2	145
51227	1	215
9000	2	145
-4	2	128
20000	2	120
46000	2	147
12006	1	176
7648	1	175
38000	1	230
40000	1	220
15000	2	130
16000	1	215
-4	1	160
25000	2	115
-4	1	150
50000	2	127
-4	1	220
-2	2	179
-5	2	-5
-4	1	250
-4	2	130
4500	2	155
-4	2	-1
-2	2	130
-4	2	200
-5	2	-5
-5	2	143
-5	1	-5
-5	2	150
-5	2	-5
-4	2	132
-4	2	214
-5	1	-5
85000	1	165
-5	2	-5
80000	2	120
-4	1	240
-4	2	-2
-5	2	140
-2	1	-2
70000	2	132
500	1	156
-4	1	145
-2	1	143
-4	2	150
55000	2	130
-4	2	143
-4	2	125
45000	2	150
31000	2	145
-5	1	150
7000	2	240
-4	1	135
52500	1	280
11000	1	-5
-2	1	300
-4	2	222
18000	1	235
-2	2	127
28000	2	175
-4	1	160
-5	1	165
40000	2	110
-5	1	175
-4	2	120
-5	2	158
-4	2	134
22000	2	215
30000	1	205
28000	2	182
-4	1	158
-4	2	140
21000	1	225
-4	1	260
-4	2	165
-4	1	-5
-5	1	-5
32000	2	147
23000	2	210
-5	1	180
-4	2	165
-5	1	-5
38000	1	145
-4	2	149
-4	1	190
-4	1	170
17000	1	135
3300	1	180
-2	1	168
-2	1	-5
30000	1	200
45000	1	200
-2	2	245
-5	2	163
8000	2	156
-4	2	80
43500	2	108
17000	2	105
-4	2	180
18000	2	-2
-2	2	160
-5	2	115
-4	1	165
-4	2	-5
-5	1	-5
-5	2	-5
18000	2	-5
45000	1	170
35500	2	120
-2	2	160
12000	1	215
-2	1	167
-4	2	-5
20000	2	230
-2	1	162
-5	1	-5
-5	2	-5
-5	1	-5
-2	2	120
-5	2	130
-4	2	190
5000	1	170
-2	2	122
-4	1	-5
64000	2	155
-2	1	-5
-4	2	160
500	2	-2
12000	2	250
-4	1	-5
55000	2	123
-5	2	115
30000	1	185
-2	1	235
-2	1	225
-2	2	275
11000	1	140
-1	1	147
-4	1	240
10000	2	220
-4	1	185
23000	2	142
-4	1	179
-5	2	145
23000	1	260
-2	2	260
-2	1	175
-2	2	320
-4	1	170
-2	2	165
-4	1	143
-2	2	170
0	2	156
-4	1	-5
-4	2	137
12000	1	-5
22000	1	130
23000	1	143
-2	1	180
21000	1	-2
-2	1	135
-5	1	180
-5	1	-5
-5	1	-5
-5	1	-5
-2	1	-5
34000	2	214
5000	1	145
-4	2	190
40000	1	260
-4	1	-5
-2	1	-5
-2	2	177
-5	1	-5
11000	2	210
18000	2	220
25000	2	189
-5	2	160
-4	1	234
-4	2	145
9500	2	123
-2	1	-5
-4	1	225
32500	2	165
58000	2	140
-5	1	-5
2500	1	155
-4	2	-1
-5	1	190
29000	1	175
22000	2	118
-5	2	-5
-5	2	-5
-5	1	240
30000	1	150
-5	1	-5
55000	1	170
26000	2	130
-4	1	-5
85000	1	190
-5	1	-5
45000	1	195
6000	2	113
-5	2	165
30000	2	142
23000	2	105
10000	1	175
-4	1	-5
4000	2	135
37000	1	215
35000	1	180
3500	2	145
47000	1	320
30000	1	160
13000	2	110
-4	1	150
52000	1	-5
55000	1	215
-4	1	145
-5	2	-5
55000	1	155
7000	2	157
20000	1	170
12000	2	115
21000	2	145
-4	2	150
-4	2	136
15000	2	160
